Date,Close,Open,High,Low,Volume,Change %
2024-07-26,6726.01,6684.63,6726.01,6675.62,86590.0,0.84%
2024-07-29,6649.23,6728.33,6761.76,6649.23,121510.0,-1.14%
2024-07-30,6606.36,6658.95,6671.34,6569.86,73570.0,-0.64%
2024-07-31,6619.09,6599.97,6640.17,6597.87,135220.0,0.19%
2024-08-01,6693.83,6645.1,6693.83,6619.7,89250.0,1.13%
2024-08-02,6605.3,6672.47,6672.47,6562.91,80660.0,-1.32%
2024-08-05,6434.73,6535.57,6535.57,6397.1,121260.0,-2.58%
2024-08-06,6433.24,6439.8,6512.47,6433.24,96030.0,-0.02%
2024-08-07,6535.17,6461.86,6535.17,6451.95,73020.0,1.58%
2024-08-08,6549.27,6536.5,6570.82,6515.91,105610.0,0.22%
2024-08-09,6647.8,6571.65,6647.8,6571.65,157080.0,1.50%
2024-08-12,6613.36,6653.0,6661.86,6594.59,69560.0,-0.52%
2024-08-13,6650.44,6624.33,6670.05,6615.38,101340.0,0.56%
2024-08-14,6704.96,6663.71,6723.11,6663.71,150450.0,0.82%
2024-08-15,6692.91,6714.2,6742.48,6692.91,120520.0,-0.18%
2024-08-16,6847.37,6724.27,6866.66,6724.27,126000.0,2.31%
2024-08-19,6889.87,6863.05,6943.53,6863.05,158230.0,0.62%
2024-08-20,6944.76,6930.8,7005.27,6930.8,122450.0,0.80%
2024-08-21,6900.62,6952.27,6983.81,6900.62,77750.0,-0.64%
2024-08-22,6961.96,6917.29,6987.04,6917.29,124620.0,0.89%
2024-08-27,6973.41,6967.95,7008.87,6967.95,118040.0,0.16%
2024-08-28,6958.01,6985.56,7016.04,6958.01,85660.0,-0.22%
2024-08-29,6891.55,6953.01,6959.64,6872.55,100680.0,-0.96%
2024-08-30,6897.54,6904.51,6930.42,6881.4,229080.0,0.09%
2024-09-02,6923.41,6927.25,6933.51,6904.54,72910.0,0.38%
2024-09-03,6882.92,6934.7,6950.61,6878.48,78600.0,-0.58%
2024-09-04,6882.12,6814.71,6882.12,6759.93,77210.0,-0.01%
2024-09-05,6907.97,6876.27,6914.63,6872.7,67980.0,0.38%
2024-09-06,6936.09,6888.71,6940.47,6886.49,86770.0,0.41%
2024-09-09,6984.25,6931.3,7025.46,6920.88,91710.0,0.69%
2024-09-10,6984.63,7004.02,7109.75,6984.63,129340.0,0.01%
2024-09-11,6944.88,7001.73,7017.74,6944.88,103740.0,-0.57%
2024-09-12,7024.67,6979.74,7049.81,6975.49,89550.0,1.15%
2024-09-13,7022.85,7049.71,7090.68,7022.85,64920.0,-0.03%
2024-09-16,7104.2,7032.34,7104.2,7031.13,60970.0,1.16%
2024-09-17,7175.36,7094.36,7180.72,7094.36,96820.0,1.00%
2024-09-18,7155.9,7161.75,7219.17,7147.82,77470.0,-0.27%
2024-09-19,7202.16,7151.28,7248.38,7151.28,100310.0,0.65%
2024-09-20,7252.32,7219.62,7338.66,7219.62,193970.0,0.70%
2024-09-23,7417.25,7291.47,7417.25,7291.47,105440.0,2.27%
2024-09-24,7432.21,7436.33,7474.44,7425.37,146760.0,0.20%
2024-09-25,7362.62,7422.36,7441.99,7341.13,96510.0,-0.94%
2024-09-26,7458.74,7374.71,7458.74,7369.35,99340.0,1.31%
2024-09-27,7428.3,7428.49,7436.46,7402.35,81650.0,-0.41%
2024-09-30,7272.65,7417.48,7421.24,7272.65,91310.0,-2.10%
2024-10-01,7380.32,7278.15,7388.15,7278.15,65710.0,1.48%
2024-10-02,7402.81,7351.77,7412.87,7335.19,64959.99999999999,0.30%
2024-10-03,7388.92,7406.79,7470.39,7388.92,84160.0,-0.19%
2024-10-04,7467.92,7392.49,7467.92,7392.41,96060.0,1.07%
2024-10-07,7554.68,7464.81,7604.61,7464.81,110540.0,1.16%
2024-10-08,7537.25,7535.34,7546.29,7488.99,91690.0,-0.23%
2024-10-09,7424.52,7518.21,7518.21,7424.52,85120.0,-1.50%
2024-10-10,7411.47,7416.43,7457.41,7399.43,75000.0,-0.18%
2024-10-11,7310.32,7415.19,7415.19,7291.05,72950.0,-1.36%
2024-10-14,7326.41,7334.59,7404.46,7326.41,56830.0,0.22%
2024-10-15,7456.31,7359.1,7479.59,7359.1,76620.0,1.77%
2024-10-16,7437.0,7471.88,7483.78,7430.4,115840.0,-0.26%
2024-10-17,7400.33,7468.04,7484.67,7400.33,91130.0,-0.49%
2024-10-18,7415.73,7427.59,7447.94,7393.15,64190.0,0.21%
2024-10-21,7406.63,7416.81,7428.02,7386.85,38350.0,-0.12%
2024-10-22,7413.16,7414.13,7452.74,7398.99,94250.0,0.09%
2024-10-23,7367.66,7411.31,7415.9,7346.24,101850.0,-0.61%
2024-10-24,7283.79,7354.07,7354.07,7283.79,73250.0,-1.14%
2024-10-25,7314.23,7283.79,7317.43,7272.21,57650.0,0.42%
2024-10-28,7343.24,7314.42,7355.55,7296.03,48070.0,0.40%
2024-10-29,7239.98,7331.89,7331.89,7230.97,79630.0,-1.41%
2024-10-30,7280.24,7215.72,7280.24,7184.72,73590.0,0.56%
2024-10-31,7142.96,7252.11,7252.11,7142.96,72130.0,-1.89%
2024-11-04,7136.1,7150.56,7150.56,7106.68,61610.0,-0.10%
2024-11-05,7257.94,7131.26,7257.94,7131.26,64900.00000000001,1.71%
2024-11-06,7165.42,7252.95,7262.24,7154.88,63090.0,-1.27%
2024-11-07,7014.44,7142.54,7142.54,6923.99,126620.0,-2.11%
2024-11-08,6977.18,7010.02,7010.02,6899.2,93250.0,-0.53%
2024-11-11,6940.01,6967.48,6969.17,6900.93,65880.0,-0.53%
2024-11-12,6810.11,6934.11,6953.97,6810.11,90470.0,-1.87%
2024-11-13,6714.33,6815.61,6832.99,6714.33,118040.0,-1.41%
2024-11-14,6557.09,6730.38,6730.38,6557.09,126980.0,-2.34%
2024-11-15,6676.65,6567.44,6694.59,6565.15,97730.0,1.82%
2024-11-18,6761.35,6710.67,6774.24,6693.39,91150.0,1.27%
2024-11-19,6803.19,6768.94,6835.23,6758.38,91450.0,0.62%
2024-11-20,6975.63,6829.21,6975.63,6775.72,93760.0,2.53%
2024-11-21,6863.01,6890.76,6919.57,6857.9,80690.0,-1.61%
2024-11-22,6780.13,6856.28,6856.28,6771.37,62570.0,-1.21%
2024-11-25,6850.0,6803.1,6880.76,6794.47,138210.0,1.03%
2024-11-26,6806.86,6852.99,6859.16,6806.86,67810.0,-0.63%
2024-11-27,6702.59,6820.98,6823.14,6702.59,65019.99999999999,-1.53%
2024-11-28,6638.54,6702.93,6711.37,6613.07,79330.0,-0.96%
2024-11-29,6613.85,6634.25,6683.54,6609.56,101150.0,-0.37%
2024-12-02,6742.89,6625.7,6742.89,6625.7,68990.0,1.95%
2024-12-03,6734.21,6771.92,6771.92,6707.13,77250.0,-0.13%
2024-12-04,6729.96,6743.86,6762.88,6701.35,85020.0,-0.06%
2024-12-05,6690.77,6730.06,6737.23,6683.67,81300.0,-0.58%
2024-12-06,6729.14,6692.95,6729.14,6645.28,63600.0,0.57%
2024-12-09,6680.57,6729.14,6729.14,6670.23,66090.0,-0.72%
2024-12-10,6724.82,6729.05,6742.01,6648.24,101110.0,0.66%
2024-12-11,6642.71,6720.93,6724.9,6642.71,75080.0,-1.22%
2024-12-12,6641.35,6622.33,6667.98,6598.5,132140.0,-0.02%
2024-12-13,6616.51,6631.61,6633.6,6583.61,77760.0,-0.37%
2024-12-16,6615.16,6622.51,6633.89,6575.07,89370.0,-0.02%
2024-12-17,6501.71,6591.24,6591.24,6462.72,134690.0,-1.72%
2024-12-18,6469.08,6512.49,6520.81,6461.19,71660.0,-0.50%
2024-12-19,6395.6,6439.38,6439.38,6337.83,113640.0,-1.14%
2024-12-20,6406.38,6415.82,6476.93,6401.86,111720.0,0.17%
2024-12-23,6534.91,6422.74,6534.91,6382.2,62060.0,2.01%
2024-12-26,6539.02,6523.56,6539.31,6489.47,38180.0,0.06%
2024-12-27,6528.79,6558.81,6560.34,6472.75,86560.0,-0.16%
2025-01-02,6550.39,6527.84,6550.39,6484.57,45310.0,0.33%
2025-01-03,6603.81,6540.32,6627.12,6521.61,61250.0,0.82%
2025-01-06,6625.17,6623.23,6661.13,6602.76,49000.0,0.32%
2025-01-07,6545.38,6628.16,6640.99,6545.38,81030.0,-1.20%
2025-01-08,6496.72,6565.29,6566.71,6496.72,70300.0,-0.74%
2025-01-09,6511.57,6501.0,6516.7,6460.6,62720.0,0.23%
2025-01-10,6496.32,6516.46,6520.29,6473.13,62170.0,-0.23%
2025-01-13,6343.1,6492.87,6492.87,6343.1,82010.0,-2.36%
2025-01-14,6299.67,6353.95,6374.72,6290.89,98340.0,-0.68%
2025-01-15,6330.46,6332.65,6373.07,6309.09,112090.0,0.49%
2025-01-16,6265.52,6370.58,6419.26,6265.52,121240.0,-1.03%
2025-01-17,6352.12,6329.43,6352.12,6278.11,67650.0,1.38%
2025-01-20,6349.89,6319.83,6382.25,6316.85,85210.0,-0.04%
2025-01-21,6340.21,6339.24,6368.03,6326.3,70420.0,-0.15%
2025-01-22,6348.34,6335.59,6392.05,6335.59,104140.0,0.13%
2025-01-23,6378.86,6359.37,6385.73,6319.39,69310.0,0.48%
2025-01-24,6296.2,6367.87,6378.7,6296.2,70440.0,-1.30%
2025-01-27,6196.88,6320.78,6325.61,6196.88,82040.0,-1.58%
2025-01-28,6153.47,6212.08,6248.31,6153.47,66140.0,-0.70%
2025-01-30,6107.66,6163.02,6163.02,6076.93,138810.0,-0.74%
2025-01-31,5862.59,6122.63,6128.93,5862.59,593880.0,-4.01%
2025-02-03,5883.04,5986.65,5994.04,5883.04,240730.0,0.35%
2025-02-04,6089.06,5930.74,6094.0,5930.74,96720.0,3.50%
2025-02-05,6281.08,6102.49,6282.07,6094.66,131900.0,3.15%
2025-02-06,6241.97,6281.09,6281.09,6206.72,76510.0,-0.62%
2025-02-07,6154.99,6254.65,6254.65,6154.99,81770.0,-1.39%
2025-02-10,6037.12,6167.57,6188.89,6030.5,79450.0,-1.92%
2025-02-11,5987.75,6059.31,6059.31,5955.73,86520.0,-0.82%
2025-02-12,6044.13,6013.43,6073.83,5957.48,106370.0,0.94%
2025-02-13,6113.19,6038.17,6117.27,6022.94,88080.0,1.14%
2025-02-14,6061.33,6111.99,6113.45,6061.33,121590.0,-0.85%
2025-02-17,5993.48,6070.02,6070.02,5968.53,136460.0,-1.12%
2025-02-18,6094.96,5994.64,6107.62,5994.64,108000.0,1.69%
2025-02-19,6119.88,6097.77,6142.86,6089.65,101620.0,0.41%
2025-02-20,6066.63,6126.77,6126.77,6050.29,106200.0,-0.87%
2025-02-21,6098.04,6070.3,6114.58,6068.99,74640.0,0.52%
2025-02-24,6095.97,6108.02,6114.6,6060.47,76300.0,-0.03%
2025-02-25,6064.16,6101.29,6106.34,6030.06,71000.0,-0.52%
2025-02-26,6144.96,6070.59,6144.96,6058.21,98770.0,1.33%
2025-02-27,6124.09,6151.3,6168.83,6122.05,90750.0,-0.34%
2025-02-28,5997.97,6143.16,6143.16,5997.97,531860.0,-2.06%
2025-03-03,6037.19,6045.57,6087.1,6037.19,169250.0,0.65%
2025-03-04,6064.11,6040.94,6081.27,6000.54,104340.0,0.45%
2025-03-05,6121.77,6060.96,6141.6,6057.72,137050.0,0.95%
2025-03-06,6219.96,6139.41,6275.34,6135.97,116810.0,1.60%
2025-03-07,6298.29,6237.22,6306.17,6224.2,94750.0,1.26%
2025-03-10,6360.77,6283.09,6360.77,6279.42,101810.0,0.99%
2025-03-11,6206.55,6311.3,6311.34,6156.97,164940.0,-2.42%
2025-03-12,6195.26,6173.74,6195.26,6123.88,121250.0,-0.18%
2025-03-13,6242.07,6212.1,6271.49,6206.63,108440.0,0.76%
2025-03-14,6294.11,6251.46,6299.7,6236.6,100730.0,0.83%
2025-03-17,6306.19,6313.24,6335.95,6306.19,85820.0,0.19%
2025-03-18,6284.68,6312.63,6329.74,6284.68,89070.0,-0.34%
2025-03-19,6313.12,6268.5,6313.12,6245.24,140600.0,0.45%
2025-03-20,6323.13,6315.11,6337.72,6305.53,76910.0,0.16%
2025-03-21,6266.75,6325.94,6325.94,6266.75,154520.0,-0.89%
2025-03-24,6192.02,6266.43,6266.43,6187.49,123830.0,-1.19%
2025-03-25,6159.85,6194.02,6194.02,6106.39,79810.0,-0.52%
2025-03-26,6166.05,6162.19,6166.05,6114.36,99840.0,0.10%
2025-03-27,6139.51,6180.22,6180.22,6125.52,100850.0,-0.43%
2025-03-28,6147.44,6142.99,6151.3,6126.6,64349.99999999999,0.13%
2025-03-31,6180.72,6149.19,6180.72,6105.93,111810.0,0.54%
2025-04-02,6247.68,6197.22,6247.68,6170.36,89960.0,1.08%
2025-04-03,6145.73,6221.02,6221.02,6112.78,68910.0,-1.63%
2025-04-04,6084.19,6111.11,6111.11,6053.74,69310.0,-1.00%
2025-04-07,5822.85,5900.19,5900.19,5804.56,151400.0,-4.30%
2025-04-08,6006.34,5839.06,6006.34,5839.06,97680.0,3.15%
2025-04-10,6077.82,6197.72,6197.72,6067.97,133990.0,1.19%
2025-04-11,6082.44,6048.74,6087.18,5970.08,70220.0,0.08%
2025-04-14,6145.52,6111.6,6145.52,6091.61,62350.0,1.04%
2025-04-15,6186.1,6131.53,6186.1,6128.23,133080.0,0.66%
2025-04-16,6134.62,6175.06,6178.08,6121.26,73520.0,-0.83%
2025-04-21,6138.0,6143.07,6152.38,6120.3,74310.0,0.06%
2025-04-22,6145.59,6146.16,6150.24,6112.26,66330.0,0.12%
2025-04-23,6168.48,6148.48,6168.48,6111.71,163210.0,0.37%
2025-04-24,6158.48,6167.28,6183.87,6146.41,100320.0,-0.16%
2025-04-25,6268.75,6188.12,6294.72,6188.12,266460.0,1.79%
2025-04-28,6249.5,6293.51,6323.45,6249.5,224520.0,-0.31%
2025-04-29,6252.19,6268.53,6285.98,6223.75,121870.0,0.04%
2025-04-30,6354.99,6280.28,6375.45,6278.54,183210.0,1.64%
2025-05-02,6411.86,6373.97,6452.63,6370.94,153500.0,0.89%
2025-05-05,6359.63,6418.62,6445.35,6359.63,192090.0,-0.81%
2025-05-06,6418.69,6368.85,6437.98,6368.85,241080.0,0.93%
2025-05-07,6465.45,6458.35,6531.99,6458.35,178790.0,0.73%
2025-05-08,6389.49,6474.7,6516.85,6389.49,139510.0,-1.17%
2025-05-09,6458.2,6441.35,6487.49,6433.94,185560.0,1.08%
2025-05-13,6566.82,6506.22,6566.82,6499.87,153190.0,1.68%
2025-05-14,6551.81,6558.56,6591.94,6550.06,215430.0,-0.23%
2025-05-15,6466.86,6537.47,6537.47,6436.0,186020.0,-1.30%
2025-05-16,6465.53,6459.74,6471.88,6403.03,97680.0,-0.02%
2025-05-19,6454.84,6482.87,6482.87,6445.02,142990.0,-0.17%
2025-05-20,6335.33,6458.27,6458.27,6335.33,160740.0,-1.85%
2025-05-21,6375.35,6343.8,6375.35,6315.04,116130.0,0.63%
2025-05-22,6305.37,6360.38,6360.38,6269.09,126770.0,-1.10%
2025-05-23,6413.1,6335.06,6413.1,6335.06,117840.0,1.71%
2025-05-26,6389.94,6403.32,6405.31,6373.35,115250.0,-0.36%
2025-05-27,6384.62,6387.32,6399.85,6374.91,162360.0,-0.08%
2025-05-28,6425.8,6411.01,6473.82,6411.01,168420.0,0.64%
2025-05-29,6412.81,6452.93,6453.72,6412.81,129039.99999999999,-0.20%
2025-05-30,6341.53,6444.92,6456.27,6337.24,512100.0,-1.11%
2025-06-02,6352.66,6350.37,6367.91,6319.29,150040.0,0.18%
2025-06-03,6412.86,6366.32,6412.86,6366.32,209400.0,0.95%
2025-06-04,6378.56,6420.27,6428.89,6378.56,165910.0,-0.53%
2025-06-05,6376.79,6379.14,6401.67,6361.58,166070.0,-0.03%
2025-06-09,6406.13,6386.99,6406.13,6368.96,221660.0,0.46%
2025-06-10,6347.67,6403.75,6413.18,6340.24,374120.0,-0.91%
2025-06-11,6381.32,6359.53,6384.45,6345.77,211200.0,0.53%
2025-06-13,6395.59,6405.76,6422.9,6394.85,309630.0,0.22%
2025-06-16,6358.58,6375.68,6377.27,6335.98,152750.0,-0.58%
2025-06-17,6369.19,6378.59,6396.94,6364.77,150820.0,0.17%
2025-06-18,6337.43,6375.54,6386.04,6332.58,141100.0,-0.50%
2025-06-19,6357.01,6344.34,6365.97,6320.56,138040.0,0.31%
2025-06-20,6339.77,6358.34,6370.28,6332.5,471120.0,-0.27%
2025-06-23,6218.28,6300.17,6300.17,6204.04,165910.0,-1.92%
2025-06-24,6292.75,6259.62,6331.02,6259.62,133630.0,1.20%
2025-06-25,6325.64,6307.97,6337.96,6307.97,114630.0,0.52%
2025-06-26,6330.65,6340.99,6345.66,6306.41,179030.0,0.08%
2025-06-27,6408.27,6334.74,6417.24,6334.74,165460.0,1.23%
2025-06-30,6364.94,6414.06,6448.02,6364.94,198970.0,-0.68%
2025-07-01,6423.85,6393.66,6423.85,6372.59,210450.0,0.93%
2025-07-02,6419.05,6416.95,6419.05,6385.54,152200.0,-0.07%
2025-07-03,6468.98,6401.2,6489.66,6401.2,244830.0,0.78%
2025-07-04,6395.57,6469.41,6470.01,6395.57,128870.0,-1.13%
2025-07-07,6425.24,6403.57,6425.24,6376.99,117910.0,0.46%
2025-07-08,6433.6,6422.83,6447.42,6393.31,124520.0,0.13%
2025-07-09,6504.34,6438.62,6508.6,6438.62,143820.0,1.10%
2025-07-10,6463.2,6511.92,6536.68,6463.2,147190.0,-0.63%
2025-07-11,6459.88,6481.45,6488.15,6450.41,108980.0,-0.05%
2025-07-14,6525.04,6479.13,6547.8,6476.57,105960.0,1.01%
2025-07-15,6459.47,6529.94,6537.85,6459.47,113590.0,-1.00%
2025-07-16,6337.48,6428.26,6428.26,6309.31,131510.0,-1.89%
2025-07-17,6295.55,6347.1,6358.59,6285.41,132660.0,-0.66%
2025-07-18,6303.72,6312.64,6339.86,6290.6,122070.0,0.13%
2025-07-21,6352.74,6310.1,6355.09,6310.1,101550.0,0.78%
2025-07-22,6355.69,6365.26,6365.26,6326.26,76350.0,0.05%
2025-07-23,6462.25,6370.34,6462.25,6370.34,98960.0,1.68%
2025-07-24,6444.16,6451.62,6466.1,6436.34,77880.0,-0.28%
2025-07-25,6413.18,6461.85,6461.85,6393.83,88270.0,-0.48%
2025-07-28,6379.75,6411.26,6417.43,6340.51,115990.0,-0.52%
2025-07-29,6325.42,6384.23,6384.23,6316.7,134380.0,-0.85%
2025-07-30,6318.23,6328.78,6333.92,6305.51,64510.00000000001,-0.11%
2025-07-31,6252.73,6314.4,6315.49,6222.04,112890.0,-1.04%
2025-08-01,6306.13,6257.29,6306.13,6245.02,82140.0,0.85%
2025-08-04,6348.65,6315.54,6348.65,6258.93,95360.0,0.67%
2025-08-05,6353.63,6355.52,6375.38,6334.82,82300.0,0.08%
2025-08-06,6370.65,6355.89,6412.43,6348.73,106990.0,0.27%
2025-08-07,6364.69,6386.91,6388.58,6310.97,114830.0,-0.09%
2025-08-08,6339.38,6355.32,6377.49,6322.83,97800.0,-0.40%
2025-08-11,6254.36,6340.29,6342.63,6244.77,119860.0,-1.34%
2025-08-12,6289.85,6266.76,6299.41,6260.17,154320.0,0.57%
2025-08-13,6325.09,6300.36,6340.5,6286.68,217980.0,0.56%
2025-08-14,6291.85,6346.17,6366.78,6291.85,145410.0,-0.53%
2025-08-15,6315.93,6313.43,6321.17,6266.71,257910.00000000003,0.38%
2025-08-18,6288.88,6331.01,6336.36,6286.09,85320.0,-0.43%
2025-08-19,6277.67,6288.58,6290.17,6237.51,103120.0,-0.18%
2025-08-20,6277.87,6288.28,6301.5,6270.94,90100.0,0.00%
2025-08-22,6281.58,6309.24,6309.24,6267.55,86670.0,0.06%
2025-08-26,6145.24,6267.93,6271.75,6145.24,179980.0,-2.17%
2025-08-27,6273.34,6197.57,6277.91,6184.23,119540.0,2.08%
2025-08-28,6190.19,6279.05,6279.05,6190.19,96840.0,-1.33%
2025-08-29,6155.57,6186.63,6207.8,6137.09,101080.0,-0.56%
2025-09-01,6140.35,6170.68,6170.68,6114.34,60500.0,-0.25%
2025-09-02,6128.89,6145.26,6145.68,6076.27,101470.0,-0.19%
2025-09-03,6082.93,6113.35,6113.35,6065.1,68980.0,-0.75%
2025-09-04,6106.92,6095.15,6115.99,6088.21,78740.0,0.39%
2025-09-05,6149.13,6131.39,6175.48,6122.9,74650.0,0.69%
2025-09-08,6101.86,6162.01,6170.24,6101.86,89870.0,-0.77%
2025-09-09,6122.71,6107.42,6142.33,6100.23,107480.0,0.34%
2025-09-10,6120.09,6134.37,6151.73,6109.34,106240.0,-0.04%
2025-09-11,6126.89,6137.72,6138.27,6114.11,103480.0,0.11%
2025-09-12,6109.21,6133.52,6146.65,6102.01,175490.0,-0.29%
2025-09-15,6057.43,6116.1,6116.1,6036.63,104770.0,-0.85%
2025-09-16,6148.74,6066.73,6158.5,6066.73,121150.0,1.51%
2025-09-17,6210.66,6167.69,6225.45,6155.22,102460.0,1.01%
2025-09-18,6233.62,6197.84,6233.62,6186.15,95800.0,0.37%
2025-09-19,6264.49,6255.79,6287.38,6248.46,178070.0,0.50%
2025-09-22,6214.83,6256.08,6256.08,6210.69,65920.0,-0.79%
2025-09-23,6118.54,6222.46,6236.15,6118.54,78190.0,-1.55%
2025-09-24,6108.72,6132.32,6149.21,6080.42,62450.0,-0.16%
2025-09-25,6042.28,6117.29,6120.89,6032.2,92780.0,-1.09%
2025-09-26,6027.12,6067.04,6067.04,5997.75,105220.0,-0.25%
2025-09-29,5997.6,6042.94,6059.09,5984.09,63150.0,-0.49%
2025-09-30,5953.46,5991.19,6008.61,5905.35,113330.0,-0.74%
2025-10-01,6026.03,5951.85,6033.59,5932.35,82720.0,1.22%
2025-10-02,6039.76,6025.15,6050.55,6008.55,69040.0,0.23%
2025-10-03,6108.86,6063.22,6108.86,6034.48,56240.0,1.14%
2025-10-06,6000.32,6111.15,6129.1,6000.32,84330.0,-1.78%
2025-10-07,6083.83,6007.4,6083.83,6007.4,69340.0,1.39%
2025-10-08,6098.74,6097.06,6138.25,6093.9,98030.0,0.25%
2025-10-09,6057.4,6105.56,6117.08,6056.65,84960.0,-0.68%
2025-10-10,6037.79,6051.23,6071.42,6032.26,75380.0,-0.32%
2025-10-13,6052.33,6026.11,6078.37,6002.98,73400.0,0.24%
2025-10-14,6076.22,6054.07,6112.99,6054.07,64410.0,0.39%
2025-10-15,6094.1,6103.46,6110.73,6071.56,139130.0,0.29%
2025-10-16,6093.67,6104.47,6130.17,6093.67,49260.0,-0.01%
2025-10-17,6089.53,6120.45,6120.45,6077.44,54820.0,-0.07%
2025-10-20,6084.07,6110.68,6141.87,6084.07,52140.0,-0.09%
2025-10-21,6093.53,6113.5,6130.98,6078.65,87850.0,0.16%
2025-10-22,6030.87,6087.84,6093.78,6023.81,65540.0,-1.03%
2025-10-23,6053.96,6024.51,6055.75,6006.6,74190.0,0.38%
2025-10-24,5988.02,6062.35,6069.89,5980.35,191610.0,-1.09%
2025-10-27,5933.76,5996.42,5996.42,5895.02,86600.0,-0.91%
2025-10-28,5953.16,5934.39,5961.49,5926.54,63390.0,0.33%
2025-10-29,5963.77,5961.28,6021.29,5959.02,89280.0,0.18%
2025-10-30,5929.68,5961.56,5972.45,5905.27,88790.0,-0.57%
2025-11-03,5828.06,5801.34,5828.97,5761.32,65430.00000000001,-1.71%
2025-11-04,5867.04,5849.21,5907.13,5849.21,97470.0,0.67%
2025-11-05,5818.06,5891.23,5891.23,5763.68,85080.0,-0.83%
2025-11-06,5835.59,5833.88,5876.3,5828.4,95550.0,0.30%
2025-11-07,5759.37,5790.67,5804.82,5722.71,142130.0,-1.31%
2025-11-10,5702.64,5763.46,5784.34,5702.64,132500.0,-0.99%
2025-11-11,5629.07,5712.17,5712.17,5613.41,148520.0,-1.29%
2025-11-12,5714.02,5646.35,5721.44,5646.35,79490.0,1.51%
2025-11-13,5726.99,5704.37,5768.91,5690.69,102220.0,0.23%
2025-11-14,5584.35,5726.39,5769.81,5584.35,91410.0,-2.49%
2025-11-17,5779.12,5616.1,5795.85,5616.1,121220.0,3.49%
2025-11-18,5756.66,5803.82,5809.51,5723.74,110920.0,-0.39%
2025-11-19,5813.71,5756.4,5821.48,5756.4,123900.0,0.99%
2025-11-20,5930.81,5805.91,5934.87,5769.55,153430.0,2.01%
2025-11-21,5997.13,5893.31,5997.13,5853.78,132700.0,1.12%
2025-11-24,6021.59,5987.94,6021.59,5918.51,193970.0,0.41%
2025-11-25,5976.17,6016.92,6066.18,5976.17,153650.0,-0.75%
2025-11-26,6004.7,5997.72,6012.43,5960.43,122360.0,0.48%
2025-11-27,5969.13,6005.45,6005.45,5929.67,65290.00000000001,-0.59%
2025-11-28,6022.24,5986.5,6043.99,5973.34,121660.0,0.89%
2025-12-01,5989.29,6052.5,6110.92,5989.29,209950.0,-0.55%
2025-12-02,5994.4,6006.33,6006.33,5972.6,65040.00000000001,0.09%
2025-12-03,5905.84,6004.54,6004.54,5905.84,98110.0,-1.48%
2025-12-04,5887.58,5915.62,5922.32,5881.72,89320.0,-0.31%
2025-12-05,5949.22,5905.26,5955.46,5888.44,70010.0,1.05%
2025-12-09,5976.64,5963.75,5976.64,5922.73,111860.0,0.46%
2025-12-10,5959.94,5991.1,5991.1,5927.97,87830.0,-0.28%
2025-12-11,5990.0,5973.44,6011.68,5965.45,187220.0,0.50%
2025-12-12,6036.72,6000.49,6062.59,5993.24,134110.0,0.78%
2025-12-15,6058.02,6033.45,6093.83,6031.61,122010.0,0.35%
2025-12-16,6055.68,6065.74,6112.2,6053.27,148320.0,-0.04%
2025-12-17,6079.02,6082.21,6111.95,6065.57,106850.0,0.39%
2025-12-18,6031.48,6075.66,6080.01,6020.66,73920.0,-0.78%
2025-12-19,5920.87,6050.36,6068.38,5920.87,126590.0,-1.83%
2025-12-22,6041.26,5951.74,6041.26,5951.74,69700.0,2.03%
2025-12-23,6041.91,6058.1,6063.82,5988.67,69670.0,0.01%
2025-12-26,6065.64,6058.6,6077.46,6048.33,43290.0,0.39%
2025-12-29,6052.92,6073.9,6100.71,6052.92,83760.0,-0.21%
